id_credit,UNO,DOS,TRES,CUATRO,CINCO,SEIS,SIETE,OCHO,NUEVE,DIEZ,ONCE,DOCE,TRECE,CATORCE,QUINCE
1623473,Pago recibido,Pago recibido,Pago recibido,Promesa de Pago,Promesa de Pago,Promesa de Pago,,,,,,,,,
1623949,Pago recibido,Contacto con Tercero,,,,,,,,,,,,,
1624382,Pago recibido,Promesa de Pago,Promesa de Pago,Promesa de Pago,Pago recibido,Contacto con Tercero,,,,,,,,,
1624485,Pago recibido,Sin contacto (no atienden),Sin contacto (no atienden),Sin contacto (no atienden),Pago recibido,Promesa de Pago,,,,,,,,,
1624508,Pago recibido,Promesa de Pago,Pago recibido,Promesa de Pago,Promesa de Pago,Pago recibido,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago
1624522,Cambio de Domicilio,Cambio de Domicilio,Pago recibido,Cambio de Domicilio,Cambio de Domicilio,Cambio de Domicilio,Cambio de Domicilio,,,,,,,,
1624676,Contacto con Tercero,,,,,,,,,,,,,,
1625066,Pago recibido,Promesa de Pago,Pago recibido,Contacto con Tercero,Promesa de Pago,Contacto con Tercero,Contacto con Tercero,,,,,,,,
1625799,Pago recibido,Promesa de Pago,Promesa de Pago,Pago recibido,Contacto con Tercero,Pago recibido,Contacto con Tercero,,,,,,,,
1626173,Pago recibido,Contacto con Tercero,Contacto con Tercero,Sin contacto (no atienden),Pago recibido,Sin contacto (no atienden),,,,,,,,,
1626384,Pago recibido,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,,,,,,,,,,
1626428,Pago recibido,Promesa de Pago,Promesa de Pago,Pago recibido,Sin contacto (no atienden),,,,,,,,,,
1626450,Pago recibido,Promesa de Pago,Promesa de Pago,Pago recibido,Promesa de Pago,Promesa de Pago,Pago recibido,Promesa de Pago,Pago recibido,Promesa de Pago,Promesa de Pago,,,,
1626477,Sin contacto (no atienden),Contacto con Tercero,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,Pago recibido,Promesa de Pago,Promesa de Pago,,,,,,
1626842,Pago recibido,Promesa de Pago,,,,,,,,,,,,,
1626972,Pago recibido,Contacto con Tercero,Contacto con Tercero,Pago recibido,,,,,,,,,,,
1626982,Pago recibido,Sin contacto (no atienden),Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Pago recibido,Contacto con Tercero,Promesa de Pago,Promesa de Pago,Cambio de Domicilio,Contacto con Tercero,,
1627065,Pago recibido,Sin contacto (no atienden),Sin contacto (no atienden),Promesa de Pago,,,,,,,,,,,
162732,Pago recibido,,,,,,,,,,,,,,
162738,Promesa de Pago,Promesa de Pago,Promesa de Pago,Pago recibido,Promesa de Pago,Promesa de Pago,Pago recibido,Promesa de Pago,Promesa de Pago,,,,,,
1627719,Pago recibido,Contacto con Tercero,,,,,,,,,,,,,
1627755,Pago recibido,Promesa de Pago,,,,,,,,,,,,,
1627925,Pago recibido,Sin contacto (no atienden),,,,,,,,,,,,,
1628025,Pago recibido,,,,,,,,,,,,,,
1628117,Pago No Identificado,Pago No Identificado,,,,,,,,,,,,,
1628363,Pago recibido,Promesa de Pago,,,,,,,,,,,,,
1628388,Pago recibido,,,,,,,,,,,,,,
1628483,Pago recibido,,,,,,,,,,,,,,
1629099,Pago recibido,Sin contacto (no atienden),Sin contacto (no atienden),Pago recibido,Promesa de Pago,Promesa de Pago,Pago recibido,,,,,,,,
1629143,Ilocalizable,Ilocalizable,Ilocalizable,Negativa de pago,Contacto con Tercero,Contacto con Tercero,Cambio de Domicilio,,,,,,,,
1629167,Contacto con Tercero,,,,,,,,,,,,,,
1629172,Contacto con Tercero,Sin contacto (no atienden),Contacto con Tercero,Contacto con Tercero,Sin contacto (no atienden),Sin contacto (no atienden),Sin contacto (no atienden),Sin contacto (no atienden),Sin contacto (no atienden),Sin contacto (no atienden),Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero
1629605,Pago recibido,,,,,,,,,,,,,,
1629885,Pago recibido,Pago recibido,Pago recibido,Pago recibido,,,,,,,,,,,
1629918,Pago recibido,Sin contacto (no atienden),,,,,,,,,,,,,
1630173,Pago recibido,No contesta la llamada,Sin contacto (no atienden),Sin contacto (no atienden),Sin contacto (no atienden),Sin contacto (no atienden),Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,,,,,
1630298,Pago recibido,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,,,,,,
1630382,Pago recibido,,,,,,,,,,,,,,
1630718,Pago recibido,,,,,,,,,,,,,,
1630733,Sin contacto (no atienden),,,,,,,,,,,,,,
1630864,No contesta la llamada,Sin contacto (no atienden),Contacto con Tercero,,,,,,,,,,,,
1630904,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,,,,,,,,,,,,
163097,Pago recibido,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero
1631192,Pago recibido,Promesa de Pago,Pago recibido,Promesa de Pago,Promesa de Pago,Contacto con Tercero,,,,,,,,,
1631325,Pago recibido,Pago recibido,Promesa de Pago,,,,,,,,,,,,
1631428,Pago recibido,Pago recibido,Pago recibido,Pago recibido,Contacto con Tercero,Sin contacto (no atienden),,,,,,,,,
163160,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,,,,,,,,,
1631751,Contacto con Tercero,Promesa de Pago,Promesa de Pago,,,,,,,,,,,,
1631762,Pago recibido,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,,,,,,,
1631912,Sin contacto (no atienden),Sin contacto (no atienden),Sin contacto (no atienden),,,,,,,,,,,,
1632024,Promesa de Pago,,,,,,,,,,,,,,
1632149,Contacto con Tercero,Contacto con Tercero,Promesa de Pago,Promesa de Pago,,,,,,,,,,,
1632197,Promesa de Pago,Promesa de Pago,Promesa de Pago,,,,,,,,,,,,
1632219,Pago recibido,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Pago recibido,Pago recibido,Promesa de Pago,,,,,,,,
1632306,Pago recibido,,,,,,,,,,,,,,
1632554,Pago recibido,,,,,,,,,,,,,,
1632732,Contacto con Tercero,Sin contacto (no atienden),Contacto con Tercero,No contesta la llamada,Contacto con Tercero,Pago recibido,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Pago recibido,Pago recibido,Contacto con Tercero,Contacto con Tercero,Promesa de Pago,Contacto con Tercero
1632737,Pago recibido,,,,,,,,,,,,,,
1632757,Pago recibido,Pago recibido,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,Pago recibido,Pago recibido,,,,,,,
1632981,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Sin contacto (no atienden),,,,,,,,,,,
1633042,Pago recibido,Promesa de Pago,,,,,,,,,,,,,
1633114,No contesta la llamada,No contesta la llamada,Pago recibido,No contesta la llamada,Contacto con Tercero,Sin contacto (no atienden),,,,,,,,,
1633305,Pago recibido,Promesa de Pago,Promesa de Pago,Promesa de Pago,,,,,,,,,,,
1633340,Contacto con Tercero,Contacto con Tercero,Promesa de Pago,,,,,,,,,,,,
163338,Pago recibido,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,,,,
1633402,Promesa de Pago,,,,,,,,,,,,,,
1633563,Contacto con Tercero,Sin contacto (no atienden),Contacto con Tercero,Sin contacto (no atienden),Sin contacto (no atienden),Negativa de pago,Negativa de pago,,,,,,,,
1633617,Pago recibido,Pago recibido,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Pago recibido,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Sin contacto (no atienden),Contacto con Tercero
1633624,Pago recibido,Contacto con Tercero,Contacto con Tercero,Promesa de Pago,Pago recibido,Contacto con Tercero,Contacto con Tercero,Cambio de Domicilio,Cambio de Domicilio,Cambio de Domicilio,Pago recibido,Promesa de Pago,Pago recibido,Promesa de Pago,Promesa de Pago
1633721,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,Sin contacto (no atienden),Sin contacto (no atienden),Contacto con Tercero,,,,,,,
1633899,Pago recibido,Contacto con Tercero,Pago recibido,Contacto con Tercero,Contacto con Tercero,Pago recibido,Pago recibido,,,,,,,,
1634877,Convenio Pago Parcial,Contacto con Tercero,Contacto con Tercero,,,,,,,,,,,,
1635102,Pago recibido,Contacto con Tercero,Pago recibido,Contacto con Tercero,,,,,,,,,,,
1635138,Pago recibido,Promesa de Pago,Pago recibido,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,Pago recibido,Promesa de Pago,Pago recibido,Promesa de Pago,,,,
1635149,Pago recibido,Contacto con Tercero,Pago recibido,Promesa de Pago,Pago recibido,Promesa de Pago,Contacto con Tercero,,,,,,,,
1635205,Pago recibido,Pago recibido,Contacto con Tercero,,,,,,,,,,,,
1635385,Pago recibido,No contesta la llamada,No contesta la llamada,Promesa de Pago,Promesa de Pago,,,,,,,,,,
1635868,Pago recibido,,,,,,,,,,,,,,
1635950,Promesa de Pago,Pago recibido,Sin contacto (no atienden),Sin contacto (no atienden),Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,,,,
1636088,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Sin contacto (no atienden),Sin contacto (no atienden),Ilocalizable,Sin contacto (no atienden),Sin contacto (no atienden),Ilocalizable,Sin contacto (no atienden),Sin contacto (no atienden),Sin contacto (no atienden),Pago recibido,Promesa de Pago
1636161,Pago recibido,Promesa de Pago,Promesa de Pago,Pago recibido,,,,,,,,,,,
1636219,Pago recibido,Sin contacto (no atienden),Sin contacto (no atienden),Sin contacto (no atienden),Sin contacto (no atienden),Contacto con Tercero,Contacto con Tercero,Sin contacto (no atienden),Sin contacto (no atienden),Pago recibido,Pago recibido,Pago recibido,Pago recibido,Pago recibido,Sin contacto (no atienden)
1636390,Sin contacto (no atienden),Sin contacto (no atienden),,,,,,,,,,,,,
1636537,Pago recibido,Sin contacto (no atienden),Promesa de Pago,Promesa de Pago,Pago recibido,,,,,,,,,,
1636560,Pago recibido,Pago recibido,,,,,,,,,,,,,
1636599,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero
1636640,Pago recibido,Pago recibido,Promesa de Pago,Pago recibido,Promesa de Pago,,,,,,,,,,
1636700,Contacto con Tercero,,,,,,,,,,,,,,
1636805,Moto recuperada,Contacto con Tercero,,,,,,,,,,,,,
1636819,Promesa de Pago,Pago recibido,Promesa de Pago,Promesa de Pago,Pago recibido,Promesa de Pago,Promesa de Pago,,,,,,,,
1636823,No contesta la llamada,No contesta la llamada,No contesta la llamada,,,,,,,,,,,,
1637042,Pago recibido,Sin contacto (no atienden),Sin contacto (no atienden),,,,,,,,,,,,
163707,Promesa de Pago,Pago recibido,Convenio Pago Parcial,Contacto con Tercero,Contacto con Tercero,Promesa de Pago,Sin contacto (no atienden),Contacto con Tercero,Sin contacto (no atienden),Sin contacto (no atienden),Promesa de Pago,Promesa de Pago,Pago recibido,Promesa de Pago,Promesa de Pago
1637157,Negativa de pago,Negativa de pago,Contacto con Tercero,Contacto con Tercero,Pago recibido,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Pago recibido,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero
1637232,Contacto con Tercero,,,,,,,,,,,,,,
1637389,Pago recibido,Pago recibido,Pago recibido,Pago recibido,Pago recibido,Pago recibido,Pago recibido,Pago recibido,Pago recibido,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,,,
163739,Pago recibido,Pago recibido,Promesa de Pago,,,,,,,,,,,,
1637414,Sin contacto (no atienden),,,,,,,,,,,,,,
163742,Pago recibido,Contacto con Tercero,Pago recibido,Contacto con Tercero,Pago recibido,Contacto con Tercero,Pago recibido,Promesa de Pago,,,,,,,
1637487,Sin contacto (no atienden),,,,,,,,,,,,,,
163819,Pago recibido,Pago recibido,Sin contacto (no atienden),,,,,,,,,,,,
1638191,Pago recibido,Promesa de Pago,Pago recibido,Promesa de Pago,,,,,,,,,,,
1638505,Pago recibido,Contacto con Tercero,Sin contacto (no atienden),Sin contacto (no atienden),Sin contacto (no atienden),Sin contacto (no atienden),Sin contacto (no atienden),,,,,,,,
1638808,Pago recibido,Pago recibido,,,,,,,,,,,,,
1638907,Contacto con Tercero,No contesta la llamada,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,,,,,,,,,
1639124,Pago recibido,Promesa de Pago,Pago recibido,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,Pago recibido,Convenio Pago Parcial,Convenio Pago Parcial,Pago recibido,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago
163965,Pago recibido,Sin contacto (no atienden),,,,,,,,,,,,,
1639726,Pago recibido,Pago recibido,Pago recibido,,,,,,,,,,,,
164024,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero
164031,Contacto con Tercero,Promesa de Pago,Contacto con Tercero,Contacto con Tercero,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,,,
1640337,Pago recibido,,,,,,,,,,,,,,
164103,Pago recibido,Promesa de Pago,Promesa de Pago,Sin contacto (no atienden),Sin contacto (no atienden),Pago recibido,Sin contacto (no atienden),Sin contacto (no atienden),Sin contacto (no atienden),Pago recibido,Sin contacto (no atienden),Sin contacto (no atienden),Pago recibido,Contacto con Tercero,Sin contacto (no atienden)
1641433,Pago recibido,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,,,,,,,,
1641483,Pago recibido,Contacto con Tercero,,,,,,,,,,,,,
1641501,Pago recibido,Contacto con Tercero,,,,,,,,,,,,,
1641545,Pago recibido,Promesa de Pago,Promesa de Pago,,,,,,,,,,,,
164178,Pago recibido,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Pago recibido,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero
1641810,Pago recibido,Pago recibido,Pago recibido,Pago recibido,Promesa de Pago,,,,,,,,,,
164221,Pago recibido,Pago recibido,Pago recibido,Pago recibido,Pago recibido,Pago recibido,,,,,,,,,
164223,Pago recibido,Pago recibido,No contesta la llamada,No contesta la llamada,No contesta la llamada,No contesta la llamada,No contesta la llamada,No contesta la llamada,Pago recibido,No contesta la llamada,No contesta la llamada,Contacto con Tercero,Pago recibido,Contacto con Tercero,Contacto con Tercero
1642614,Pago recibido,Pago recibido,,,,,,,,,,,,,
1642964,Cambio de Domicilio,Cambio de Domicilio,Cambio de Domicilio,Prestanombre,Promesa de Pago,Promesa de Pago,Sin contacto (no atienden),Contacto con Tercero,Sin contacto (no atienden),Promesa de Pago,Pago recibido,,,,
1643026,Pago recibido,Promesa de Pago,Pago recibido,Promesa de Pago,Sin contacto (no atienden),,,,,,,,,,
1643169,Pago recibido,Pago recibido,Pago recibido,Contacto con Tercero,Contacto con Tercero,Pago recibido,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Sin contacto (no atienden),,,,
164324,Pago recibido,Promesa de Pago,Promesa de Pago,,,,,,,,,,,,
1643415,Sin contacto (no atienden),Sin contacto (no atienden),No contesta la llamada,,,,,,,,,,,,
1643576,Pago recibido,Promesa de Pago,,,,,,,,,,,,,
1643584,Pago recibido,Pago recibido,Contacto con Tercero,,,,,,,,,,,,
1643694,Pago recibido,Sin contacto (no atienden),Promesa de Pago,,,,,,,,,,,,
1643736,Promesa de Pago,,,,,,,,,,,,,,
1643784,Contacto con Tercero,,,,,,,,,,,,,,
164384,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Pago recibido,Sin contacto (no atienden),Contacto con Tercero,Contacto con Tercero,,,,,,
1644194,Pago recibido,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,,,,,,,,,,
1644403,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Sin contacto (no atienden),Pago recibido,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,,,
1644463,Pago recibido,Pago recibido,Pago recibido,Pago recibido,Promesa de Pago,Pago recibido,Promesa de Pago,Contacto con Tercero,Contacto con Tercero,Pago recibido,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,,
1644554,Sin contacto (no atienden),,,,,,,,,,,,,,
1644622,Pago recibido,,,,,,,,,,,,,,
1644729,Pago recibido,No contesta la llamada,No contesta la llamada,No contesta la llamada,No contesta la llamada,No contesta la llamada,No contesta la llamada,No contesta la llamada,Sin contacto (no atienden),Sin contacto (no atienden),Sin contacto (no atienden),Sin contacto (no atienden),Sin contacto (no atienden),Sin contacto (no atienden),Sin contacto (no atienden)
1644790,Pago recibido,Contacto con Tercero,Pago recibido,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Pago recibido,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Pago recibido,,,,
1644867,Contacto con Tercero,,,,,,,,,,,,,,
1645048,Pago recibido,Pago recibido,Pago recibido,Sin contacto (no atienden),,,,,,,,,,,
1645067,Pago recibido,Promesa de Pago,Pago recibido,Pago recibido,,,,,,,,,,,
1645068,Pago recibido,Pago recibido,Promesa de Pago,Pago recibido,Promesa de Pago,Promesa de Pago,Pago recibido,Promesa de Pago,Promesa de Pago,Pago recibido,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,
1645225,Pago recibido,Promesa de Pago,Contacto con Tercero,Pago recibido,Pago recibido,Pago recibido,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Pago recibido,Promesa de Pago,No contesta la llamada,Pago recibido,Promesa de Pago
164580,Contacto con Tercero,Cambio de Domicilio,Sin contacto (no atienden),Negativa de pago,Cambio de Domicilio,Promesa de Pago,Promesa de Pago,Promesa de Pago,Pago recibido,Promesa de Pago,Promesa de Pago,Promesa de Pago,Contacto con Tercero,,
1645853,Pago recibido,Promesa de Pago,Pago recibido,Promesa de Pago,Pago recibido,Pago recibido,Sin contacto (no atienden),,,,,,,,
164592,Contacto con Tercero,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,Pago recibido,Pago recibido,Promesa de Pago,,,,,
1645990,Pago recibido,Promesa de Pago,Promesa de Pago,Promesa de Pago,Sin contacto (no atienden),Sin contacto (no atienden),,,,,,,,,
1646024,Pago recibido,Contacto con Tercero,,,,,,,,,,,,,
1646049,Pago recibido,Contacto con Tercero,Pago recibido,Contacto con Tercero,Pago recibido,Cambio de Domicilio,,,,,,,,,
